region,spp,year,wtcpue_mean,startmonth
Eastern Bering Sea,Lethasterias nanimensis,2009,0.2581,5
Eastern Bering Sea,Limanda aspera,2009,36.6403415730337,5
Eastern Bering Sea,Limanda proboscidea,2009,0.104998033707865,5
Eastern Bering Sea,Limanda sakhalinensis,2009,0.000748876404494382,5
Eastern Bering Sea,Liparis spp.,2009,0,5
Eastern Bering Sea,Lunatia pallida,2009,0.00105477528089888,5
Eastern Bering Sea,Lycodes brevipes,2009,0.257538764044944,5
Eastern Bering Sea,Lycodes palearis,2009,0.0767952247191011,5
Eastern Bering Sea,Lycodes raridens,2009,0.0115609550561798,5
Eastern Bering Sea,Macoma spp.,2009,0.0011252808988764,5
Eastern Bering Sea,Mactromeris polynyma,2009,0.0239466292134831,5
Eastern Bering Sea,Malacocottus zonurus,2009,5.1685393258427e-05,5
Eastern Bering Sea,Mallotus villosus,2009,0.0401553370786517,5
Eastern Bering Sea,Metridium spp.,2009,0.441846348314607,5
Eastern Bering Sea,Microstomus pacificus,2009,0.00886488764044944,5
Eastern Bering Sea,Modiolus modiolus,2009,0.00842808988764045,5
Eastern Bering Sea,Musculus discors,2009,0.013148595505618,5
Eastern Bering Sea,Myoxocephalus spp.,2009,2.19631825842697,5
Eastern Bering Sea,Neptunea borealis,2009,0.00666151685393259,5
Eastern Bering Sea,Neptunea heros,2009,0.980966011235955,5
Eastern Bering Sea,Neptunea lyrata,2009,0.558061516853933,5
Eastern Bering Sea,Neptunea pribiloffensis,2009,1.22689971910112,5
Eastern Bering Sea,Neptunea spp.,2009,0.0333328651685393,5
Eastern Bering Sea,Neptunea ventricosa,2009,0.673706179775281,5
Eastern Bering Sea,Nudibranchia spp.,2009,0.00389438202247191,5
Eastern Bering Sea,Occella dodecaedron,2009,0.00624662921348314,5
Eastern Bering Sea,Octopodidae spp.,2009,0,5
Eastern Bering Sea,Oncorhynchus keta,2009,0.0121061797752809,5
Eastern Bering Sea,Ophiura sarsii,2009,0.317428370786517,5
Eastern Bering Sea,Ophiuroidea spp.,2009,3.65168539325843e-06,5
Eastern Bering Sea,Oregonia gracilis,2009,0.00679410112359551,5
Eastern Bering Sea,Osmerus mordax,2009,2.92134831460674e-05,5
Eastern Bering Sea,Paguridae spp.,2009,0,5
Eastern Bering Sea,Pagurus aleuticus,2009,1.36317247191011,5
Eastern Bering Sea,Pagurus ochotensis,2009,0.183455056179775,5
Eastern Bering Sea,Pandalus eous,2009,0.0776435393258427,5
Eastern Bering Sea,Pandalus goniurus,2009,0.00804297752808989,5
Eastern Bering Sea,Paralithodes camtschaticus,2009,1.65290140449438,5
Eastern Bering Sea,Paralithodes platypus,2009,0.23705393258427,5
Eastern Bering Sea,Patinopecten caurinus,2009,0.054836797752809,5
Eastern Bering Sea,Pennatulacea spp.,2009,0.0227991573033708,5
Eastern Bering Sea,Platichthys stellatus,2009,1.65575042016807,5
Eastern Bering Sea,Pleurogrammus monopterygius,2009,0.00289606741573034,5
Eastern Bering Sea,Pleuronectes quadrituberculatus,2009,11.1884064606742,5
Eastern Bering Sea,Plicifusus kroeyeri,2009,0.0123160112359551,5
Eastern Bering Sea,Plicifusus sp.,2009,0.0204502808988764,5
Eastern Bering Sea,Pododesmus macrochisma,2009,0.00824325842696629,5
Eastern Bering Sea,Podothecus accipenserinus,2009,0.515308707865168,5
Eastern Bering Sea,Polychaeta spp.,2009,0.00024747191011236,5
Eastern Bering Sea,Porifera spp.,2009,3.01516938202247,5
Eastern Bering Sea,Poroclinus rothrocki,2009,3.37078651685393e-06,5
Eastern Bering Sea,Pseudarchaster parelii,2009,0.00157556179775281,5
Eastern Bering Sea,Psolus spp.,2009,0,5
Eastern Bering Sea,Pteraster obscurus,2009,0.0289168539325843,5
Eastern Bering Sea,Pteraster spp.,2009,0.00402106741573034,5
Eastern Bering Sea,Pteraster tesselatus,2009,0.000257303370786517,5
Eastern Bering Sea,Pyrulofusus deformis,2009,0.424302528089888,5
Eastern Bering Sea,Pyrulofusus melonis,2009,0.149968539325843,5
Eastern Bering Sea,Reinhardtius hippoglossoides,2009,0.203816292134831,5
Eastern Bering Sea,Rossia pacifica,2009,0.000365168539325843,5
Eastern Bering Sea,Sarritor frenatus,2009,0.0122429775280899,5
Eastern Bering Sea,Scyphozoa spp.,2009,0.0105140449438202,5
Eastern Bering Sea,Sebastes alutus,2009,0.00356910112359551,5
Eastern Bering Sea,Sebastes polyspinis,2009,0.00324691011235955,5
Eastern Bering Sea,Serripes groenlandicus,2009,0.0103789325842697,5
Eastern Bering Sea,Serripes spp.,2009,0.000187078651685393,5
Eastern Bering Sea,Siliqua alta,2009,0.000411797752808989,5
Eastern Bering Sea,Sipuncula spp.,2009,1.82584269662921e-05,5
Eastern Bering Sea,Solaster spp.,2009,0.0060376404494382,5
Eastern Bering Sea,Strongylocentrotus droebachiensis,2009,0.603124157303371,5
Eastern Bering Sea,Styela rustica,2009,4.18581095505618,5
Eastern Bering Sea,Tellina lutea,2009,0.00559269662921348,5
Eastern Bering Sea,Telmessus cheiragonus,2009,0.0207615168539326,5
Eastern Bering Sea,Thaleichthys pacificus,2009,0.0198738764044944,5
Eastern Bering Sea,Thoracica spp.,2009,0.00624578651685393,5
Eastern Bering Sea,Trichodon trichodon,2009,0.00994719101123595,5
Eastern Bering Sea,Triglops pingelii,2009,0.0185747191011236,5
Eastern Bering Sea,Triglops scepticus,2009,0.00423932584269663,5
Eastern Bering Sea,Tritonia diomedea,2009,0.00187275280898876,5
Eastern Bering Sea,Tunicata spp.,2009,0.00424466292134832,5
Eastern Bering Sea,Urticina sp.,2009,0.00267696629213483,5
Eastern Bering Sea,Volutopsius fragilis,2009,0.0521766853932584,5
Eastern Bering Sea,Volutopsius spp.,2009,0.287230337078652,5
Eastern Bering Sea,Zaprora silenus,2009,0.000609269662921348,5
Eastern Bering Sea,Actiniaria spp.,2010,0.0534873595505618,5
Eastern Bering Sea,Aforia circinata,2010,0.00842078651685393,5
Eastern Bering Sea,Ammodytes sp.,2010,0.000597191011235955,5
Eastern Bering Sea,Anarhichas orientalis,2010,0.0288348314606742,5
Eastern Bering Sea,Aphroditidae spp.,2010,0,5
Eastern Bering Sea,Aplidium spp.,2010,0.983030617977528,5
Eastern Bering Sea,Arctomelon stearnsii,2010,0.0014438202247191,5
Eastern Bering Sea,Argis dentata,2010,0.000601966292134831,5
Eastern Bering Sea,Argis lar,2010,0.000325,5
Eastern Bering Sea,Argis spp.,2010,0.00115870786516854,5
Eastern Bering Sea,Aspidophoroides monopterygius,2010,0.000397752808988764,5
Eastern Bering Sea,Asterias amurensis,2010,18.2100168539326,5
Eastern Bering Sea,Atheresthes spp.,2010,11.7857592696629,5
Eastern Bering Sea,Bathymaster signatus,2010,0.05975,5
Eastern Bering Sea,Bathyraja spp.,2010,8.0818845505618,5
Eastern Bering Sea,Beringius behringi,2010,0.0207056179775281,5
Eastern Bering Sea,Beringius spp.,2010,0.0747387640449438,5
Eastern Bering Sea,Bivalvia spp.,2010,0,5
Eastern Bering Sea,Boltenia ovifera,2010,2.48423679775281,5
Eastern Bering Sea,Boltenia spp.,2010,0,5
Eastern Bering Sea,Boreogadus saida,2010,0.538083146067416,5
Eastern Bering Sea,Bryozoa spp.,2010,0.0403188202247191,5
Eastern Bering Sea,Buccinum angulosum,2010,0.0987511235955056,5
Eastern Bering Sea,Buccinum plectrum,2010,0.0136544943820225,5
Eastern Bering Sea,Buccinum polare,2010,0.132226404494382,5
Eastern Bering Sea,Buccinum scalariforme,2010,0.138773595505618,5
Eastern Bering Sea,Buccinum spp.,2010,0.0683530898876405,5
Eastern Bering Sea,Ceramaster japonicus,2010,0,5
Eastern Bering Sea,Chionoecetes bairdi,2010,1.46323792134831,5
Eastern Bering Sea,Chionoecetes opilio,2010,6.42345365168539,5
Eastern Bering Sea,Chionoecetes spp.,2010,0.107442134831461,5
Eastern Bering Sea,Chirona evermanni,2010,0.0069064606741573,5
Eastern Bering Sea,Chlamys spp.,2010,0.00200842696629213,5
Eastern Bering Sea,Ciliatoclinocardium ciliatum,2010,0.00339803370786517,5
Eastern Bering Sea,Clinocardium spp.,2010,0.000973876404494382,5
Eastern Bering Sea,Clinopegma magnum,2010,0.0424292134831461,5
Eastern Bering Sea,Clupea pallasii,2010,0.722375280898876,5
Eastern Bering Sea,Colus halli,2010,0.0253348314606742,5
Eastern Bering Sea,Colus herendeenii,2010,0.00380814606741573,5
Eastern Bering Sea,Colus spp.,2010,0.012489606741573,5
Eastern Bering Sea,Crangon dalli,2010,0.00273539325842697,5
Eastern Bering Sea,Crangon spp.,2010,0.00320870786516854,5
Eastern Bering Sea,Crossaster papposus,2010,0.0108876404494382,5
Eastern Bering Sea,Cryptonatica russa,2010,0.00292415730337079,5
Eastern Bering Sea,Ctenodiscus crispatus,2010,1.54385196629214,5
Eastern Bering Sea,Cucumaria fallax,2010,0.315731741573034,5
Eastern Bering Sea,Cucumaria spp.,2010,0,5
Eastern Bering Sea,Dasycottus setiger,2010,0.0276460674157303,5
Eastern Bering Sea,Diplopteraster multipes,2010,0.0105188202247191,5
Eastern Bering Sea,Echinarachnius parma,2010,0.104370224719101,5
Eastern Bering Sea,Eleginus gracilis,2010,0.00235421348314607,5
Eastern Bering Sea,Erimacrus isenbeckii,2010,0.071948595505618,5
Eastern Bering Sea,Eunoe depressa,2010,0.00105842696629213,5
Eastern Bering Sea,Eunoe nodosa,2010,0.0154601123595506,5
Eastern Bering Sea,Evasterias echinosoma,2010,0.197952247191011,5
Eastern Bering Sea,Flustra serrulata,2010,0.00718370786516854,5
Eastern Bering Sea,Fusitriton oregonensis,2010,0.486017415730337,5
Eastern Bering Sea,Gadus chalcogrammus,2010,76.7376912921349,5
Eastern Bering Sea,Gadus macrocephalus,2010,19.8514485955056,5
Eastern Bering Sea,Gastropoda spp.,2010,0.000107584269662921,5
Eastern Bering Sea,Gersemia spp.,2010,0.00675786516853933,5
Eastern Bering Sea,Glebocarcinus oregonensis,2010,0.000532865168539326,5
Eastern Bering Sea,Glyptocephalus zachirus,2010,0.389201404494382,5
Eastern Bering Sea,Gorgonocephalus eucnemis,2010,6.08345,5
Eastern Bering Sea,Grandicrepidula grandis,2010,0.000967134831460674,5
Eastern Bering Sea,Gymnocanthus galeatus,2010,0.0455738764044944,5
Eastern Bering Sea,Gymnocanthus pistilliger,2010,0.0348674157303371,5
Eastern Bering Sea,Halocynthia aurantium,2010,5.26629185393258,5
Eastern Bering Sea,Halocynthia spp.,2010,2.47191011235955e-05,5
Eastern Bering Sea,Hemilepidotus jordani,2010,0.683603651685394,5
Eastern Bering Sea,Hemilepidotus papilio,2010,0.019711797752809,5
Eastern Bering Sea,Hemitripterus bolini,2010,0.768140730337079,5
Eastern Bering Sea,Henricia spp.,2010,0.00534129213483146,5
Eastern Bering Sea,Hexagrammos stelleri,2010,0.000551685393258427,5
Eastern Bering Sea,Hippoglossoides spp.,2010,10.8086286516854,5
Eastern Bering Sea,Hippoglossus stenolepis,2010,4.24846797752809,5
Eastern Bering Sea,Holothuroidea spp.,2010,0.00170926966292135,5
Eastern Bering Sea,Hyas coarctatus,2010,0.672319382022472,5
Eastern Bering Sea,Hyas lyratus,2010,0.0850831460674158,5
Eastern Bering Sea,Hydroidolina,2010,0.00164241573033708,5
Eastern Bering Sea,Icelus spiniger,2010,0.0388191011235955,5
Eastern Bering Sea,Isopsetta isolepis,2010,0.0364584269662921,5
Eastern Bering Sea,Lepidopsetta spp.,2010,49.825870505618,5
Eastern Bering Sea,Leptasterias arctica,2010,0.130061516853933,5
Eastern Bering Sea,Leptasterias polaris,2010,0.805276685393259,5
Eastern Bering Sea,Leptasterias spp.,2010,0,5
Eastern Bering Sea,Leptoclinus maculatus,2010,8e-04,5
Eastern Bering Sea,Lethasterias nanimensis,2010,0.290106179775281,5
Eastern Bering Sea,Limanda aspera,2010,50.1185626404494,5
Eastern Bering Sea,Limanda proboscidea,2010,0.241988202247191,5
Eastern Bering Sea,Limanda sakhalinensis,2010,0.000721348314606742,5
Eastern Bering Sea,Liparis spp.,2010,0.000531460674157303,5
Eastern Bering Sea,Lunatia pallida,2010,0.00141573033707865,5
Eastern Bering Sea,Lycodes brevipes,2010,0.345277528089888,5
Eastern Bering Sea,Lycodes palearis,2010,0.120281741573034,5
Eastern Bering Sea,Lycodes raridens,2010,0.0107539325842697,5
Eastern Bering Sea,Macoma spp.,2010,0.000107865168539326,5
Eastern Bering Sea,Mactromeris polynyma,2010,0.012573595505618,5
Eastern Bering Sea,Malacocottus zonurus,2010,0.000419943820224719,5
Eastern Bering Sea,Mallotus villosus,2010,0.110578370786517,5
Eastern Bering Sea,Metridium spp.,2010,0.191485112359551,5
Eastern Bering Sea,Microstomus pacificus,2010,0.00393792134831461,5
Eastern Bering Sea,Modiolus modiolus,2010,0.00329185393258427,5
Eastern Bering Sea,Musculus discors,2010,0.0261693820224719,5
Eastern Bering Sea,Myoxocephalus spp.,2010,2.45156095505618,5
Eastern Bering Sea,Neptunea borealis,2010,0.0227564606741573,5
Eastern Bering Sea,Neptunea heros,2010,1.1221702247191,5
Eastern Bering Sea,Neptunea lyrata,2010,1.00608707865168,5
Eastern Bering Sea,Neptunea pribiloffensis,2010,1.47611460674157,5
Eastern Bering Sea,Neptunea spp.,2010,0.0119974719101124,5
Eastern Bering Sea,Neptunea ventricosa,2010,0.546869382022472,5
Eastern Bering Sea,Nudibranchia spp.,2010,0.00256601123595506,5
Eastern Bering Sea,Occella dodecaedron,2010,0.00494859550561798,5
Eastern Bering Sea,Octopodidae spp.,2010,0,5
Eastern Bering Sea,Oncorhynchus keta,2010,0.00423988764044944,5
Eastern Bering Sea,Ophiura sarsii,2010,0.367237640449438,5
Eastern Bering Sea,Ophiuroidea spp.,2010,0.0043873595505618,5
Eastern Bering Sea,Oregonia gracilis,2010,0.00677331460674157,5
Eastern Bering Sea,Osmerus mordax,2010,2.97752808988764e-05,5
Eastern Bering Sea,Paguridae spp.,2010,0,5
Eastern Bering Sea,Pagurus aleuticus,2010,1.10372780898876,5
Eastern Bering Sea,Pagurus ochotensis,2010,0.276788202247191,5
Eastern Bering Sea,Pandalus eous,2010,0.161692134831461,5
Eastern Bering Sea,Pandalus goniurus,2010,0.017889606741573,5
Eastern Bering Sea,Paralithodes camtschaticus,2010,1.42268511235955,5
Eastern Bering Sea,Paralithodes platypus,2010,0.321684831460674,5
Eastern Bering Sea,Patinopecten caurinus,2010,0.0323803370786517,5
Eastern Bering Sea,Pennatulacea spp.,2010,0.000123033707865169,5
Eastern Bering Sea,Platichthys stellatus,2010,1.67858904494382,5
Eastern Bering Sea,Pleurogrammus monopterygius,2010,0.00725983146067416,5
Eastern Bering Sea,Pleuronectes quadrituberculatus,2010,10.5120320224719,5
Eastern Bering Sea,Plicifusus kroeyeri,2010,0.0300435393258427,5
Eastern Bering Sea,Plicifusus sp.,2010,0.00851938202247191,5
Eastern Bering Sea,Pododesmus macrochisma,2010,0.00215337078651685,5
Eastern Bering Sea,Podothecus accipenserinus,2010,0.465794101123595,5
Eastern Bering Sea,Polychaeta spp.,2010,3e-04,5
Eastern Bering Sea,Porifera spp.,2010,3.60010926966292,5
Eastern Bering Sea,Poroclinus rothrocki,2010,0.000137640449438202,5
Eastern Bering Sea,Pseudarchaster parelii,2010,0.00159297752808989,5
Eastern Bering Sea,Psolus spp.,2010,0.0125668539325843,5
Eastern Bering Sea,Pteraster obscurus,2010,0.0309134831460674,5
Eastern Bering Sea,Pteraster spp.,2010,0.00720505617977528,5
Eastern Bering Sea,Pteraster tesselatus,2010,4.24157303370787e-05,5
Eastern Bering Sea,Pyrulofusus deformis,2010,0.293030617977528,5
Eastern Bering Sea,Pyrulofusus melonis,2010,0.0582191011235955,5
Eastern Bering Sea,Reinhardtius hippoglossoides,2010,0.36037893258427,5
Eastern Bering Sea,Rossia pacifica,2010,0.000806179775280899,5
Eastern Bering Sea,Sarritor frenatus,2010,0.0125449438202247,5
Eastern Bering Sea,Scyphozoa spp.,2010,0.000821629213483146,5
Eastern Bering Sea,Sebastes alutus,2010,0.00655252808988764,5
Eastern Bering Sea,Sebastes polyspinis,2010,0.0214261235955056,5
Eastern Bering Sea,Serripes groenlandicus,2010,0.0145154494382022,5
Eastern Bering Sea,Serripes spp.,2010,0.00245140449438202,5
Eastern Bering Sea,Siliqua alta,2010,0.000514325842696629,5
Eastern Bering Sea,Sipuncula spp.,2010,0.000109550561797753,5
Eastern Bering Sea,Solaster spp.,2010,5.89887640449438e-05,5
Eastern Bering Sea,Strongylocentrotus droebachiensis,2010,1.04788398876405,5
Eastern Bering Sea,Styela rustica,2010,4.55227415730337,5
Eastern Bering Sea,Tellina lutea,2010,0.00508960674157303,5
Eastern Bering Sea,Telmessus cheiragonus,2010,0.0111974719101124,5
Eastern Bering Sea,Thaleichthys pacificus,2010,0.0875303370786517,5
Eastern Bering Sea,Thoracica spp.,2010,0.00841573033707865,5
Eastern Bering Sea,Trichodon trichodon,2010,0.00108426966292135,5
Eastern Bering Sea,Triglops pingelii,2010,0.0144308988764045,5
Eastern Bering Sea,Triglops scepticus,2010,0.00955337078651685,5
Eastern Bering Sea,Tritonia diomedea,2010,0.00100365168539326,5
Eastern Bering Sea,Tunicata spp.,2010,0.0235587078651685,5
Eastern Bering Sea,Urticina sp.,2010,0.0201199438202247,5
Eastern Bering Sea,Volutopsius fragilis,2010,0.0418648876404494,5
Eastern Bering Sea,Volutopsius spp.,2010,0.115995505617978,5
Eastern Bering Sea,Zaprora silenus,2010,0.0107233146067416,5
Eastern Bering Sea,Actiniaria spp.,2011,0.0477634831460674,5
Eastern Bering Sea,Aforia circinata,2011,0.0114463483146067,5
Eastern Bering Sea,Ammodytes sp.,2011,0.000202808988764045,5
Eastern Bering Sea,Anarhichas orientalis,2011,0.0795143258426966,5
Eastern Bering Sea,Aphroditidae spp.,2011,0,5
Eastern Bering Sea,Aplidium spp.,2011,0.482261235955056,5
Eastern Bering Sea,Arctomelon stearnsii,2011,0.00168314606741573,5
Eastern Bering Sea,Argis dentata,2011,2.64044943820225e-05,5
Eastern Bering Sea,Argis lar,2011,0,5
Eastern Bering Sea,Argis spp.,2011,0.00263848314606741,5
Eastern Bering Sea,Aspidophoroides monopterygius,2011,0.000526123595505618,5
Eastern Bering Sea,Asterias amurensis,2011,20.8480460674157,5
Eastern Bering Sea,Atheresthes spp.,2011,11.6512941011236,5
Eastern Bering Sea,Bathymaster signatus,2011,0.0672056179775281,5
Eastern Bering Sea,Bathyraja spp.,2011,8.66428792134832,5
Eastern Bering Sea,Beringius behringi,2011,0.0597244382022472,5
Eastern Bering Sea,Beringius spp.,2011,0.0193039325842697,5
Eastern Bering Sea,Bivalvia spp.,2011,0.00111095505617978,5
Eastern Bering Sea,Boltenia ovifera,2011,1.82614466292135,5
Eastern Bering Sea,Boltenia spp.,2011,0,5
Eastern Bering Sea,Boreogadus saida,2011,0.00504859550561798,5
Eastern Bering Sea,Bryozoa spp.,2011,0.0231345505617978,5
Eastern Bering Sea,Buccinum angulosum,2011,0.0937904494382022,5
Eastern Bering Sea,Buccinum plectrum,2011,0.0944016853932584,5
Eastern Bering Sea,Buccinum polare,2011,0.187287078651685,5
Eastern Bering Sea,Buccinum scalariforme,2011,0.0539516853932584,5
Eastern Bering Sea,Buccinum spp.,2011,0.00100224719101124,5
Eastern Bering Sea,Ceramaster japonicus,2011,8.82022471910112e-05,5
Eastern Bering Sea,Chionoecetes bairdi,2011,1.85052724719101,5
Eastern Bering Sea,Chionoecetes opilio,2011,7.75785870786517,5
Eastern Bering Sea,Chionoecetes spp.,2011,0.221034269662921,5
Eastern Bering Sea,Chirona evermanni,2011,0.0357317415730337,5
Eastern Bering Sea,Chlamys spp.,2011,0.00986657303370786,5
Eastern Bering Sea,Ciliatoclinocardium ciliatum,2011,0.00674803370786517,5
Eastern Bering Sea,Clinocardium spp.,2011,0.00225449438202247,5
Eastern Bering Sea,Clinopegma magnum,2011,0.0304808988764045,5
Eastern Bering Sea,Clupea pallasii,2011,0.335061797752809,5
Eastern Bering Sea,Colus halli,2011,6.76966292134831e-05,5
Eastern Bering Sea,Colus herendeenii,2011,0.00298651685393258,5
Eastern Bering Sea,Colus spp.,2011,0.00174634831460674,5
Eastern Bering Sea,Crangon dalli,2011,1.99438202247191e-05,5
Eastern Bering Sea,Crangon spp.,2011,0.00482865168539326,5
Eastern Bering Sea,Crossaster papposus,2011,0.00980028089887641,5
Eastern Bering Sea,Cryptonatica russa,2011,5.78651685393258e-05,5
Eastern Bering Sea,Ctenodiscus crispatus,2011,0.68419691011236,5
Eastern Bering Sea,Cucumaria fallax,2011,0.575203089887641,5
Eastern Bering Sea,Cucumaria spp.,2011,0,5
Eastern Bering Sea,Dasycottus setiger,2011,0.036097191011236,5
Eastern Bering Sea,Diplopteraster multipes,2011,0.00338792134831461,5
Eastern Bering Sea,Echinarachnius parma,2011,0.0193587078651685,5
Eastern Bering Sea,Eleginus gracilis,2011,0.000148876404494382,5
Eastern Bering Sea,Erimacrus isenbeckii,2011,0.0996359550561798,5
Eastern Bering Sea,Eunoe depressa,2011,0.0054685393258427,5
Eastern Bering Sea,Eunoe nodosa,2011,0.0147533707865169,5
Eastern Bering Sea,Evasterias echinosoma,2011,0.143410674157303,5
Eastern Bering Sea,Flustra serrulata,2011,0.0269598314606742,5
Eastern Bering Sea,Fusitriton oregonensis,2011,0.580966011235955,5
Eastern Bering Sea,Gadus chalcogrammus,2011,65.8382935393259,5
Eastern Bering Sea,Gadus macrocephalus,2011,20.0251300561798,5
Eastern Bering Sea,Gastropoda spp.,2011,0,5
Eastern Bering Sea,Gersemia spp.,2011,0.0286064606741573,5
Eastern Bering Sea,Glebocarcinus oregonensis,2011,0.000507303370786517,5
Eastern Bering Sea,Glyptocephalus zachirus,2011,0.355075561797753,5
Eastern Bering Sea,Gorgonocephalus eucnemis,2011,6.58370449438202,5
Eastern Bering Sea,Grandicrepidula grandis,2011,0.000345224719101124,5
Eastern Bering Sea,Gymnocanthus galeatus,2011,0.0627345505617978,5
Eastern Bering Sea,Gymnocanthus pistilliger,2011,0.0201907303370787,5
Eastern Bering Sea,Halocynthia aurantium,2011,3.36096123595506,5
Eastern Bering Sea,Halocynthia spp.,2011,1.37301769662921,5
Eastern Bering Sea,Hemilepidotus jordani,2011,0.591505056179775,5
Eastern Bering Sea,Hemilepidotus papilio,2011,0.0432457865168539,5
Eastern Bering Sea,Hemitripterus bolini,2011,0.696852528089888,5
Eastern Bering Sea,Henricia spp.,2011,0.00304775280898876,5
Eastern Bering Sea,Hexagrammos stelleri,2011,0.000515168539325843,5
Eastern Bering Sea,Hippoglossoides spp.,2011,15.0846132022472,5
Eastern Bering Sea,Hippoglossus stenolepis,2011,4.04352640449438,5
Eastern Bering Sea,Holothuroidea spp.,2011,0.000141011235955056,5
Eastern Bering Sea,Hyas coarctatus,2011,0.527460674157303,5
Eastern Bering Sea,Hyas lyratus,2011,0.0965219101123595,5
Eastern Bering Sea,Hydroidolina,2011,0.00582949438202247,5
Eastern Bering Sea,Icelus spiniger,2011,0.02525,5
Eastern Bering Sea,Isopsetta isolepis,2011,0.00915449438202247,5
Eastern Bering Sea,Lepidopsetta spp.,2011,45.0952188202247,5
Eastern Bering Sea,Leptasterias arctica,2011,0.124217415730337,5
Eastern Bering Sea,Leptasterias polaris,2011,0.879296629213483,5
Eastern Bering Sea,Leptasterias spp.,2011,5.64606741573034e-05,5
Eastern Bering Sea,Leptoclinus maculatus,2011,0.000431179775280899,5
Eastern Bering Sea,Lethasterias nanimensis,2011,0.360996348314607,5
Eastern Bering Sea,Limanda aspera,2011,50.5121297752809,5
Eastern Bering Sea,Limanda proboscidea,2011,0.216638764044944,5
Eastern Bering Sea,Limanda sakhalinensis,2011,0.00068876404494382,5
Eastern Bering Sea,Liparis spp.,2011,0,5
Eastern Bering Sea,Lunatia pallida,2011,0.000869943820224719,5
Eastern Bering Sea,Lycodes brevipes,2011,0.327643258426966,5
Eastern Bering Sea,Lycodes palearis,2011,0.283178651685393,5
Eastern Bering Sea,Lycodes raridens,2011,0.0916182584269663,5
Eastern Bering Sea,Macoma spp.,2011,0.000694662921348315,5
Eastern Bering Sea,Mactromeris polynyma,2011,0.0145351123595506,5
Eastern Bering Sea,Malacocottus zonurus,2011,0.000326404494382023,5
Eastern Bering Sea,Mallotus villosus,2011,0.136239887640449,5
Eastern Bering Sea,Metridium spp.,2011,0.24296095505618,5
Eastern Bering Sea,Microstomus pacificus,2011,0.0076811797752809,5
Eastern Bering Sea,Modiolus modiolus,2011,0.001375,5
Eastern Bering Sea,Musculus discors,2011,0.0033002808988764,5
Eastern Bering Sea,Myoxocephalus spp.,2011,2.56243370786517,5
Eastern Bering Sea,Neptunea borealis,2011,0.0297952247191011,5
Eastern Bering Sea,Neptunea heros,2011,1.45803679775281,5
Eastern Bering Sea,Neptunea lyrata,2011,0.823177808988764,5
Eastern Bering Sea,Neptunea pribiloffensis,2011,1.10964016853933,5
Eastern Bering Sea,Neptunea spp.,2011,0.0151202247191011,5
Eastern Bering Sea,Neptunea ventricosa,2011,0.85978202247191,5
Eastern Bering Sea,Nudibranchia spp.,2011,0.00156573033707865,5
Eastern Bering Sea,Occella dodecaedron,2011,0.00167865168539326,5
Eastern Bering Sea,Octopodidae spp.,2011,0,5
Eastern Bering Sea,Oncorhynchus keta,2011,0.0363598314606742,5
Eastern Bering Sea,Ophiura sarsii,2011,0.253074157303371,5
Eastern Bering Sea,Ophiuroidea spp.,2011,0.403545786516854,5
Eastern Bering Sea,Oregonia gracilis,2011,0.00268904494382023,5
Eastern Bering Sea,Osmerus mordax,2011,6.17977528089888e-05,5
Eastern Bering Sea,Paguridae spp.,2011,0,5
Eastern Bering Sea,Pagurus aleuticus,2011,1.17336151685393,5
Eastern Bering Sea,Pagurus ochotensis,2011,0.329167696629214,5
Eastern Bering Sea,Pandalus eous,2011,0.123983988764045,5
Eastern Bering Sea,Pandalus goniurus,2011,0.00169719101123596,5
Eastern Bering Sea,Paralithodes camtschaticus,2011,1.2513941011236,5
Eastern Bering Sea,Paralithodes platypus,2011,0.273901404494382,5
Eastern Bering Sea,Patinopecten caurinus,2011,0.114730337078652,5
Eastern Bering Sea,Pennatulacea spp.,2011,0.000648595505617977,5
Eastern Bering Sea,Platichthys stellatus,2011,1.34018033707865,5
Eastern Bering Sea,Pleurogrammus monopterygius,2011,0.000419662921348315,5
Eastern Bering Sea,Pleuronectes quadrituberculatus,2011,10.9095151685393,5
Eastern Bering Sea,Plicifusus kroeyeri,2011,0.0340837078651685,5
Eastern Bering Sea,Plicifusus sp.,2011,0.00362668539325843,5
Eastern Bering Sea,Pododesmus macrochisma,2011,0.000379775280898876,5
Eastern Bering Sea,Podothecus accipenserinus,2011,0.575347471910112,5
Eastern Bering Sea,Polychaeta spp.,2011,0,5
Eastern Bering Sea,Porifera spp.,2011,6.74814775280899,5
Eastern Bering Sea,Poroclinus rothrocki,2011,0.000109269662921348,5
Eastern Bering Sea,Pseudarchaster parelii,2011,0.0015123595505618,5
Eastern Bering Sea,Psolus spp.,2011,0.0018938202247191,5
Eastern Bering Sea,Pteraster obscurus,2011,0.0312550561797753,5
Eastern Bering Sea,Pteraster spp.,2011,0.000146067415730337,5
Eastern Bering Sea,Pteraster tesselatus,2011,0.00249803370786517,5
Eastern Bering Sea,Pyrulofusus deformis,2011,0.400938764044944,5
Eastern Bering Sea,Pyrulofusus melonis,2011,0.0359258426966292,5
Eastern Bering Sea,Reinhardtius hippoglossoides,2011,0.428268539325843,5
Eastern Bering Sea,Rossia pacifica,2011,0.00046938202247191,5
Eastern Bering Sea,Sarritor frenatus,2011,0.00847921348314607,5
Eastern Bering Sea,Scyphozoa spp.,2011,0.00223258426966292,5
